,id,code,team_h,team_h_score,team_a,team_a_score,event,finished,minutes,provisional_start_time,kickoff_time,event_name,is_home,difficulty,element
3556,337,2210607,9,,2,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,True,3,205
3557,347,2210617,17,,9,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,False,3,205
3558,357,2210627,9,,8,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,True,3,205
3559,368,2210638,18,,9,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,False,2,205
3560,377,2210647,9,,16,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,True,2,205
3561,166,2210436,9,,17,,,False,0,False,,,True,3,205
3562,172,2210442,8,,9,,,False,0,False,,,False,3,205
3563,207,2210477,9,,15,,21.0,False,0,False,2022-01-01T15:00:00Z,Gameweek 21,True,2,208
3564,213,2210483,5,,9,,22.0,False,0,False,2022-01-15T15:00:00Z,Gameweek 22,False,2,208
3565,227,2210497,9,,4,,23.0,False,0,False,2022-01-23T14:00:00Z,Gameweek 23,True,3,208
3566,237,2210507,11,,9,,24.0,False,0,False,2022-02-10T19:45:00Z,Gameweek 24,False,5,208
3567,245,2210515,9,,19,,25.0,False,0,False,2022-02-13T16:30:00Z,Gameweek 25,True,4,208
3568,260,2210530,20,,9,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,False,3,208
3569,264,2210534,6,,9,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,False,5,208
3570,273,2210543,9,,10,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,True,2,208
3571,281,2210551,1,,9,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,False,4,208
3572,293,2210563,9,,3,,30.0,False,0,False,2022-03-19T15:00:00Z,Gameweek 30,True,2,208
3573,307,2210577,13,,9,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,False,4,208
3574,315,2210585,9,,7,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,True,2,208
3575,325,2210595,14,,9,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,False,2,208
3576,337,2210607,9,,2,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,True,3,208
3577,347,2210617,17,,9,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,False,3,208
3578,357,2210627,9,,8,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,True,3,208
3579,368,2210638,18,,9,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,False,2,208
3580,377,2210647,9,,16,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,True,2,208
3581,166,2210436,9,,17,,,False,0,False,,,True,3,208
3582,172,2210442,8,,9,,,False,0,False,,,False,3,208
3583,207,2210477,9,,15,,21.0,False,0,False,2022-01-01T15:00:00Z,Gameweek 21,True,2,209
3584,213,2210483,5,,9,,22.0,False,0,False,2022-01-15T15:00:00Z,Gameweek 22,False,2,209
3585,227,2210497,9,,4,,23.0,False,0,False,2022-01-23T14:00:00Z,Gameweek 23,True,3,209
3586,237,2210507,11,,9,,24.0,False,0,False,2022-02-10T19:45:00Z,Gameweek 24,False,5,209
3587,245,2210515,9,,19,,25.0,False,0,False,2022-02-13T16:30:00Z,Gameweek 25,True,4,209
3588,260,2210530,20,,9,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,False,3,209
3589,264,2210534,6,,9,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,False,5,209
3590,273,2210543,9,,10,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,True,2,209
3591,281,2210551,1,,9,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,False,4,209
3592,293,2210563,9,,3,,30.0,False,0,False,2022-03-19T15:00:00Z,Gameweek 30,True,2,209
3593,307,2210577,13,,9,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,False,4,209
3594,315,2210585,9,,7,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,True,2,209
3595,325,2210595,14,,9,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,False,2,209
3596,337,2210607,9,,2,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,True,3,209
3597,347,2210617,17,,9,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,False,3,209
3598,357,2210627,9,,8,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,True,3,209
3599,368,2210638,18,,9,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,False,2,209
3600,377,2210647,9,,16,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,True,2,209
3601,166,2210436,9,,17,,,False,0,False,,,True,3,209
3602,172,2210442,8,,9,,,False,0,False,,,False,3,209
3603,207,2210477,9,,15,,21.0,False,0,False,2022-01-01T15:00:00Z,Gameweek 21,True,2,210
3604,213,2210483,5,,9,,22.0,False,0,False,2022-01-15T15:00:00Z,Gameweek 22,False,2,210
3605,227,2210497,9,,4,,23.0,False,0,False,2022-01-23T14:00:00Z,Gameweek 23,True,3,210
3606,237,2210507,11,,9,,24.0,False,0,False,2022-02-10T19:45:00Z,Gameweek 24,False,5,210
3607,245,2210515,9,,19,,25.0,False,0,False,2022-02-13T16:30:00Z,Gameweek 25,True,4,210
3608,260,2210530,20,,9,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,False,3,210
3609,264,2210534,6,,9,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,False,5,210
3610,273,2210543,9,,10,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,True,2,210
3611,281,2210551,1,,9,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,False,4,210
3612,293,2210563,9,,3,,30.0,False,0,False,2022-03-19T15:00:00Z,Gameweek 30,True,2,210
3613,307,2210577,13,,9,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,False,4,210
3614,315,2210585,9,,7,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,True,2,210
3615,325,2210595,14,,9,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,False,2,210
3616,337,2210607,9,,2,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,True,3,210
3617,347,2210617,17,,9,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,False,3,210
3618,357,2210627,9,,8,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,True,3,210
3619,368,2210638,18,,9,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,False,2,210
3620,377,2210647,9,,16,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,True,2,210
3621,166,2210436,9,,17,,,False,0,False,,,True,3,210
3622,172,2210442,8,,9,,,False,0,False,,,False,3,210
3623,207,2210477,9,,15,,21.0,False,0,False,2022-01-01T15:00:00Z,Gameweek 21,True,2,211
3624,213,2210483,5,,9,,22.0,False,0,False,2022-01-15T15:00:00Z,Gameweek 22,False,2,211
3625,227,2210497,9,,4,,23.0,False,0,False,2022-01-23T14:00:00Z,Gameweek 23,True,3,211
3626,237,2210507,11,,9,,24.0,False,0,False,2022-02-10T19:45:00Z,Gameweek 24,False,5,211
3627,245,2210515,9,,19,,25.0,False,0,False,2022-02-13T16:30:00Z,Gameweek 25,True,4,211
3628,260,2210530,20,,9,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,False,3,211
3629,264,2210534,6,,9,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,False,5,211
3630,273,2210543,9,,10,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,True,2,211
3631,281,2210551,1,,9,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,False,4,211
3632,293,2210563,9,,3,,30.0,False,0,False,2022-03-19T15:00:00Z,Gameweek 30,True,2,211
3633,307,2210577,13,,9,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,False,4,211
3634,315,2210585,9,,7,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,True,2,211
3635,325,2210595,14,,9,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,False,2,211
3636,337,2210607,9,,2,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,True,3,211
3637,347,2210617,17,,9,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,False,3,211
3638,357,2210627,9,,8,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,True,3,211
3639,368,2210638,18,,9,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,False,2,211
3640,377,2210647,9,,16,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,True,2,211
3641,166,2210436,9,,17,,,False,0,False,,,True,3,211
3642,172,2210442,8,,9,,,False,0,False,,,False,3,211
3643,207,2210477,9,,15,,21.0,False,0,False,2022-01-01T15:00:00Z,Gameweek 21,True,2,212
3644,213,2210483,5,,9,,22.0,False,0,False,2022-01-15T15:00:00Z,Gameweek 22,False,2,212
3645,227,2210497,9,,4,,23.0,False,0,False,2022-01-23T14:00:00Z,Gameweek 23,True,3,212
3646,237,2210507,11,,9,,24.0,False,0,False,2022-02-10T19:45:00Z,Gameweek 24,False,5,212
3647,245,2210515,9,,19,,25.0,False,0,False,2022-02-13T16:30:00Z,Gameweek 25,True,4,212
3648,260,2210530,20,,9,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,False,3,212
3649,264,2210534,6,,9,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,False,5,212
3650,273,2210543,9,,10,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,True,2,212
3651,281,2210551,1,,9,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,False,4,212
3652,293,2210563,9,,3,,30.0,False,0,False,2022-03-19T15:00:00Z,Gameweek 30,True,2,212
3653,307,2210577,13,,9,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,False,4,212
3654,315,2210585,9,,7,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,True,2,212
3655,325,2210595,14,,9,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,False,2,212
3656,337,2210607,9,,2,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,True,3,212
3657,347,2210617,17,,9,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,False,3,212
3658,357,2210627,9,,8,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,True,3,212
3659,368,2210638,18,,9,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,False,2,212
3660,377,2210647,9,,16,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,True,2,212
3661,166,2210436,9,,17,,,False,0,False,,,True,3,212
3662,172,2210442,8,,9,,,False,0,False,,,False,3,212
3663,207,2210477,9,,15,,21.0,False,0,False,2022-01-01T15:00:00Z,Gameweek 21,True,2,213
3664,213,2210483,5,,9,,22.0,False,0,False,2022-01-15T15:00:00Z,Gameweek 22,False,2,213
3665,227,2210497,9,,4,,23.0,False,0,False,2022-01-23T14:00:00Z,Gameweek 23,True,3,213
3666,237,2210507,11,,9,,24.0,False,0,False,2022-02-10T19:45:00Z,Gameweek 24,False,5,213
3667,245,2210515,9,,19,,25.0,False,0,False,2022-02-13T16:30:00Z,Gameweek 25,True,4,213
3668,260,2210530,20,,9,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,False,3,213
3669,264,2210534,6,,9,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,False,5,213
3670,273,2210543,9,,10,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,True,2,213
3671,281,2210551,1,,9,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,False,4,213
3672,293,2210563,9,,3,,30.0,False,0,False,2022-03-19T15:00:00Z,Gameweek 30,True,2,213
3673,307,2210577,13,,9,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,False,4,213
3674,315,2210585,9,,7,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,True,2,213
3675,325,2210595,14,,9,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,False,2,213
3676,337,2210607,9,,2,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,True,3,213
3677,347,2210617,17,,9,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,False,3,213
3678,357,2210627,9,,8,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,True,3,213
3679,368,2210638,18,,9,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,False,2,213
3680,377,2210647,9,,16,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,True,2,213
3681,166,2210436,9,,17,,,False,0,False,,,True,3,213
3682,172,2210442,8,,9,,,False,0,False,,,False,3,213
3683,207,2210477,9,,15,,21.0,False,0,False,2022-01-01T15:00:00Z,Gameweek 21,True,2,214
3684,213,2210483,5,,9,,22.0,False,0,False,2022-01-15T15:00:00Z,Gameweek 22,False,2,214
3685,227,2210497,9,,4,,23.0,False,0,False,2022-01-23T14:00:00Z,Gameweek 23,True,3,214
3686,237,2210507,11,,9,,24.0,False,0,False,2022-02-10T19:45:00Z,Gameweek 24,False,5,214
3687,245,2210515,9,,19,,25.0,False,0,False,2022-02-13T16:30:00Z,Gameweek 25,True,4,214
3688,260,2210530,20,,9,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,False,3,214
3689,264,2210534,6,,9,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,False,5,214
3690,273,2210543,9,,10,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,True,2,214
3691,281,2210551,1,,9,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,False,4,214
3692,293,2210563,9,,3,,30.0,False,0,False,2022-03-19T15:00:00Z,Gameweek 30,True,2,214
3693,307,2210577,13,,9,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,False,4,214
3694,315,2210585,9,,7,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,True,2,214
3695,325,2210595,14,,9,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,False,2,214
3696,337,2210607,9,,2,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,True,3,214
3697,347,2210617,17,,9,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,False,3,214
3698,357,2210627,9,,8,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,True,3,214
3699,368,2210638,18,,9,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,False,2,214
3700,377,2210647,9,,16,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,True,2,214
3701,166,2210436,9,,17,,,False,0,False,,,True,3,214
3702,172,2210442,8,,9,,,False,0,False,,,False,3,214
3703,207,2210477,9,,15,,21.0,False,0,False,2022-01-01T15:00:00Z,Gameweek 21,True,2,216
3704,213,2210483,5,,9,,22.0,False,0,False,2022-01-15T15:00:00Z,Gameweek 22,False,2,216
3705,227,2210497,9,,4,,23.0,False,0,False,2022-01-23T14:00:00Z,Gameweek 23,True,3,216
3706,237,2210507,11,,9,,24.0,False,0,False,2022-02-10T19:45:00Z,Gameweek 24,False,5,216
3707,245,2210515,9,,19,,25.0,False,0,False,2022-02-13T16:30:00Z,Gameweek 25,True,4,216
3708,260,2210530,20,,9,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,False,3,216
3709,264,2210534,6,,9,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,False,5,216
3710,273,2210543,9,,10,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,True,2,216
3711,281,2210551,1,,9,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,False,4,216
3712,293,2210563,9,,3,,30.0,False,0,False,2022-03-19T15:00:00Z,Gameweek 30,True,2,216
3713,307,2210577,13,,9,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,False,4,216
3714,315,2210585,9,,7,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,True,2,216
3715,325,2210595,14,,9,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,False,2,216
3716,337,2210607,9,,2,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,True,3,216
3717,347,2210617,17,,9,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,False,3,216
3718,357,2210627,9,,8,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,True,3,216
3719,368,2210638,18,,9,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,False,2,216
3720,377,2210647,9,,16,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,True,2,216
3721,166,2210436,9,,17,,,False,0,False,,,True,3,216
3722,172,2210442,8,,9,,,False,0,False,,,False,3,216
3723,207,2210477,9,,15,,21.0,False,0,False,2022-01-01T15:00:00Z,Gameweek 21,True,2,219
3724,213,2210483,5,,9,,22.0,False,0,False,2022-01-15T15:00:00Z,Gameweek 22,False,2,219
3725,227,2210497,9,,4,,23.0,False,0,False,2022-01-23T14:00:00Z,Gameweek 23,True,3,219
3726,237,2210507,11,,9,,24.0,False,0,False,2022-02-10T19:45:00Z,Gameweek 24,False,5,219
3727,245,2210515,9,,19,,25.0,False,0,False,2022-02-13T16:30:00Z,Gameweek 25,True,4,219
3728,260,2210530,20,,9,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,False,3,219
3729,264,2210534,6,,9,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,False,5,219
3730,273,2210543,9,,10,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,True,2,219
3731,281,2210551,1,,9,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,False,4,219
3732,293,2210563,9,,3,,30.0,False,0,False,2022-03-19T15:00:00Z,Gameweek 30,True,2,219
3733,307,2210577,13,,9,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,False,4,219
3734,315,2210585,9,,7,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,True,2,219
3735,325,2210595,14,,9,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,False,2,219
3736,337,2210607,9,,2,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,True,3,219
3737,347,2210617,17,,9,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,False,3,219
3738,357,2210627,9,,8,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,True,3,219
3739,368,2210638,18,,9,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,False,2,219
3740,377,2210647,9,,16,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,True,2,219
3741,166,2210436,9,,17,,,False,0,False,,,True,3,219
3742,172,2210442,8,,9,,,False,0,False,,,False,3,219
3743,207,2210477,9,,15,,21.0,False,0,False,2022-01-01T15:00:00Z,Gameweek 21,True,2,340
3744,213,2210483,5,,9,,22.0,False,0,False,2022-01-15T15:00:00Z,Gameweek 22,False,2,340
3745,227,2210497,9,,4,,23.0,False,0,False,2022-01-23T14:00:00Z,Gameweek 23,True,3,340
3746,237,2210507,11,,9,,24.0,False,0,False,2022-02-10T19:45:00Z,Gameweek 24,False,5,340
3747,245,2210515,9,,19,,25.0,False,0,False,2022-02-13T16:30:00Z,Gameweek 25,True,4,340
3748,260,2210530,20,,9,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,False,3,340
3749,264,2210534,6,,9,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,False,5,340
3750,273,2210543,9,,10,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,True,2,340
3751,281,2210551,1,,9,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,False,4,340
3752,293,2210563,9,,3,,30.0,False,0,False,2022-03-19T15:00:00Z,Gameweek 30,True,2,340
3753,307,2210577,13,,9,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,False,4,340
3754,315,2210585,9,,7,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,True,2,340
3755,325,2210595,14,,9,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,False,2,340
3756,337,2210607,9,,2,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,True,3,340
3757,347,2210617,17,,9,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,False,3,340
3758,357,2210627,9,,8,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,True,3,340
3759,368,2210638,18,,9,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,False,2,340
3760,377,2210647,9,,16,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,True,2,340
3761,166,2210436,9,,17,,,False,0,False,,,True,3,340
3762,172,2210442,8,,9,,,False,0,False,,,False,3,340
3763,207,2210477,9,,15,,21.0,False,0,False,2022-01-01T15:00:00Z,Gameweek 21,True,2,458
3764,213,2210483,5,,9,,22.0,False,0,False,2022-01-15T15:00:00Z,Gameweek 22,False,2,458
3765,227,2210497,9,,4,,23.0,False,0,False,2022-01-23T14:00:00Z,Gameweek 23,True,3,458
3766,237,2210507,11,,9,,24.0,False,0,False,2022-02-10T19:45:00Z,Gameweek 24,False,5,458
3767,245,2210515,9,,19,,25.0,False,0,False,2022-02-13T16:30:00Z,Gameweek 25,True,4,458
3768,260,2210530,20,,9,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,False,3,458
3769,264,2210534,6,,9,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,False,5,458
3770,273,2210543,9,,10,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,True,2,458
3771,281,2210551,1,,9,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,False,4,458
3772,293,2210563,9,,3,,30.0,False,0,False,2022-03-19T15:00:00Z,Gameweek 30,True,2,458
3773,307,2210577,13,,9,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,False,4,458
3774,315,2210585,9,,7,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,True,2,458
3775,325,2210595,14,,9,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,False,2,458
3776,337,2210607,9,,2,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,True,3,458
3777,347,2210617,17,,9,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,False,3,458
3778,357,2210627,9,,8,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,True,3,458
3779,368,2210638,18,,9,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,False,2,458
3780,377,2210647,9,,16,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,True,2,458
3781,166,2210436,9,,17,,,False,0,False,,,True,3,458
3782,172,2210442,8,,9,,,False,0,False,,,False,3,458
3783,207,2210477,9,,15,,21.0,False,0,False,2022-01-01T15:00:00Z,Gameweek 21,True,2,473
3784,213,2210483,5,,9,,22.0,False,0,False,2022-01-15T15:00:00Z,Gameweek 22,False,2,473
3785,227,2210497,9,,4,,23.0,False,0,False,2022-01-23T14:00:00Z,Gameweek 23,True,3,473
3786,237,2210507,11,,9,,24.0,False,0,False,2022-02-10T19:45:00Z,Gameweek 24,False,5,473
3787,245,2210515,9,,19,,25.0,False,0,False,2022-02-13T16:30:00Z,Gameweek 25,True,4,473
3788,260,2210530,20,,9,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,False,3,473
3789,264,2210534,6,,9,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,False,5,473
3790,273,2210543,9,,10,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,True,2,473
3791,281,2210551,1,,9,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,False,4,473
3792,293,2210563,9,,3,,30.0,False,0,False,2022-03-19T15:00:00Z,Gameweek 30,True,2,473
3793,307,2210577,13,,9,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,False,4,473
3794,315,2210585,9,,7,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,True,2,473
3795,325,2210595,14,,9,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,False,2,473
3796,337,2210607,9,,2,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,True,3,473
3797,347,2210617,17,,9,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,False,3,473
3798,357,2210627,9,,8,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,True,3,473
3799,368,2210638,18,,9,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,False,2,473
3800,377,2210647,9,,16,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,True,2,473
3801,166,2210436,9,,17,,,False,0,False,,,True,3,473
3802,172,2210442,8,,9,,,False,0,False,,,False,3,473
3803,207,2210477,9,,15,,21.0,False,0,False,2022-01-01T15:00:00Z,Gameweek 21,True,2,505
3804,213,2210483,5,,9,,22.0,False,0,False,2022-01-15T15:00:00Z,Gameweek 22,False,2,505
3805,227,2210497,9,,4,,23.0,False,0,False,2022-01-23T14:00:00Z,Gameweek 23,True,3,505
3806,237,2210507,11,,9,,24.0,False,0,False,2022-02-10T19:45:00Z,Gameweek 24,False,5,505
3807,245,2210515,9,,19,,25.0,False,0,False,2022-02-13T16:30:00Z,Gameweek 25,True,4,505
3808,260,2210530,20,,9,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,False,3,505
3809,264,2210534,6,,9,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,False,5,505
3810,273,2210543,9,,10,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,True,2,505
3811,281,2210551,1,,9,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,False,4,505
3812,293,2210563,9,,3,,30.0,False,0,False,2022-03-19T15:00:00Z,Gameweek 30,True,2,505
3813,307,2210577,13,,9,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,False,4,505
3814,315,2210585,9,,7,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,True,2,505
3815,325,2210595,14,,9,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,False,2,505
3816,337,2210607,9,,2,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,True,3,505
3817,347,2210617,17,,9,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,False,3,505
3818,357,2210627,9,,8,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,True,3,505
3819,368,2210638,18,,9,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,False,2,505
3820,377,2210647,9,,16,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,True,2,505
3821,166,2210436,9,,17,,,False,0,False,,,True,3,505
3822,172,2210442,8,,9,,,False,0,False,,,False,3,505
3823,207,2210477,9,,15,,21.0,False,0,False,2022-01-01T15:00:00Z,Gameweek 21,True,2,587
3824,213,2210483,5,,9,,22.0,False,0,False,2022-01-15T15:00:00Z,Gameweek 22,False,2,587
3825,227,2210497,9,,4,,23.0,False,0,False,2022-01-23T14:00:00Z,Gameweek 23,True,3,587
